Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,keep_percent
0,0.0020612090000042826,1298.551899183571,100.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
1,0.02323091699999935,914.1804526394553,202.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
2,0.042199166999999704,914.1804526394553,303.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
3,0.06141712500000551,914.1804526394553,404.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
4,0.07931108400000397,914.1804526394553,505.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
5,0.09657483400000189,914.1804526394553,606.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
6,0.11429312500000322,914.1804526394553,707.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
7,0.13188995899999867,914.1804526394553,808.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
8,0.14946245899999866,914.1804526394553,909.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
9,0.16696408399999996,914.1804526394553,1010.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
10,0.18428287500000096,914.1804526394553,1111.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
11,0.20251716700000344,914.1804526394553,1212.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
12,0.2211898750000003,914.1804526394553,1313.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
13,0.23961274999999915,914.1804526394553,1414.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
14,0.25736587500000496,914.1804526394553,1515.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
15,0.2755004170000035,914.1804526394553,1616.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
16,0.2938518340000016,914.1804526394553,1717.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
17,0.31202837500000413,914.1804526394553,1818.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
18,0.33028191700000065,914.1804526394553,1919.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
19,0.34811320900000453,914.1804526394553,2020.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
20,0.366368958999999,914.1804526394553,2121.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
21,0.3846528340000006,914.1804526394553,2222.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
22,0.4031057920000052,914.1804526394553,2323.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
23,0.42115945900000185,914.1804526394553,2424.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
24,0.43924083400000313,914.1804526394553,2525.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
25,0.4572176670000019,914.1804526394553,2626.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
26,0.47502487500000257,914.1804526394553,2727.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
27,0.4925624590000055,914.1804526394553,2828.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
28,0.510338959000002,914.1804526394553,2929.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
29,0.5284212090000011,914.1804526394553,3030.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
30,0.5469312500000001,914.1804526394553,3131.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
31,0.5651791670000037,914.1804526394553,3232.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
32,0.5835117089999997,914.1804526394553,3333.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
33,0.6016124170000055,914.1804526394553,3434.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
34,0.6195498750000041,914.1804526394553,3535.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
35,0.6375430840000007,914.1804526394553,3636.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
36,0.6556454999999985,914.1804526394553,3737.0,True,100,0.25,500,0,0,10,500,1000,100,0.25
